filepath,label
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_8312c2677b2f53868783c583eed256ea.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_17861C569A504801E76CB616E7337E479EC207D3B5BCFA2551ED26229A88D70A.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_AFD85E19FCC763588D6DC844277CFE583749FE49A57AAF3B049BEC5F37627B50.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_A446C7E60551D784D545CE72F64B8072A48F6432704DCE6C1C416F1CC1393C82.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_9AE837AC9F9F45D4B808B87B4E8BB1EA96FEC8E0EE3333B57AE272088B04A8A5.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_BF4C674C44F8A3A37D95D52C55588DC8A6D947C9B18F5EB7A10CAB919EBF154F.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_0DA04C07D7D335BF7E6103E542E31BDC953EFF725458E504F3510502B00DFC00.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_F7727165A6CB54C11DDA8C74B57101962C076D3336D1F0896DA492AA034FD36A.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_fe1debe6478144339ef70df02d7bf4d1.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_049DB23EFCFE4F4E3009AE394D6E4D79C5F25981C5CA7C9CE79BEB5CFDFED555.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_B688E036A0F81B6DBF92D3EC532A58A130911F0B2518CAC9FABDA658A2051FE4.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_db53f4c3cc2553f35c45d52a57e4908c.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_A82AFDCF77D6D8F4442795161B73795BB4418F12A6B82A245CA7432D82E17847.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_a670addaee65795c60650cb8f82942de.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_C74A5B4505002C9FDC3E57A854F1A1D9B3444CE0E7576D00B48738986BA33E0A.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_a72a02e58e93c7058283cf6e5b254bca.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_42BDEC5DB7AB24D0832641E88A05E507A861F0ACBB5B32B1BDF3B8C16F3F52E5.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_709ADF7CAB1F041B3004EA762853256307DB02D93F553FD89D8D7BDC5535B51C.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_2dc58d6eac909ebd54d49d1447b25d06.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_C3797970826171A2F1E8FAA00D1569BC814B7EB14D3D89F3B365CD0E44928246.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_4F66ECDBB663650DFF671C6C1044F4CDA406541B73FC73C089A749837CBA5F6E.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_2f5725496c3e104e3e261da50125d984.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_0A9697F4F67A9801014BCEDC8602F9763D21E01AD21CAE11C0E8DD64249B5493.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_1DEB3F29A3B5ABD86709974F11F4DEA607EF1D1EE2A04CDF831F6AD3470EB028.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_23A6E57065CCD5AEE466ACE3E3BE2818B32C585472D64F61062C372E06D9CBAF.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_2C00D2EA0525CDCBDAFFB90BC58DDEAE76C6894BE396A9DA8472FB2627BD02F5.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_79589FE849280B8365E457A41F9D764879CE433E122A2160E9324AE2C0F1EACE.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_267DF061EC7A9436A70749A792B5A2CA002FD79D9D25FBEFD0B2F2BFAF64A8BE.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_afc7140b15071804dc941fb5495aa473.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_9D5D1411D14F1762FB7D6CF20B27CC9E26AA6D0A85D7DD88B3FB43729D4EACD3.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_802be47810a550831eb793b2b98330e2.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_BB18E728AED6F72B1CD8674629E0A639F0029BC43E3A023ED690794C45CC5162.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_A8808C86F9D9C7698354EB4E33390E12725AF44F6BEB8D0D85C436A8EFBB21EA.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_90a0713f42bc487a898ab3d4bd4fe505.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_bd13f76e6cab56d465d11c03a93af173.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_17B15B2BCD69B2B84F597118D43FFA4AB218910865B3E1B7574139DEE566AC94.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_50fe90dacedc4a69c9e4093f60e1ba16.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_2106e6031a878c6417a762427aa924b9.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_77f45fd7f930499a40bf67fd680c539f.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_388476daebdc09481e4ae2ba39abe832.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_9a65c6003c9ea85e303843b0569ef5a1.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_8D8FDC111B53995C7996BE13D6233C6C9B1FD6DC1F000E0989ED3CE6515B2108.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_b760ad174e17503ff66defa12a949b48.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_224A5D5C0DE11BA7A9145E3E9DE53E03B7F2624F90837BCDA0DC4B9B333839EB.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_05fbd87bedd6620e1ef7eca039c99bf6.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_19F8E93A462CBD00DFD90799BD17768C8648A3174AF10BDF3F5C4A11B3B99454.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_E3DA7CA296233B45A74BD6DD952EE7F208E4128B13A16FE107A504C97AC12ACB.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_4d2b25bcb3a76114ad37bbf7facb9f22.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_F417B5BD77276E0FCCC5C449A421C5D5DF3DC5D58DDA7346CE02B3C41D224AAA.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_588A4790C46216FFDDA2F9505585660A54DFA34320EA1F8337F1EABD0995C503.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_69E320B10E6A2DB6A5DE47B0F588F2C70656F2F566FE5E4E5BD18DED9595F355.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1623a627db8b4824a21151996968f1e1.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_13066f4a5d944d2582959898b9b0299f.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1556bc8c621ac2c9954b2ae7d1ddfffa.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_ad250b26184ae643da68c3847981d10d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_4dd48ad14c860312f6409210469ee830.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_20bdc2594079eaf9e3a05421bf7e9572.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_APK00161440100E14ED93045B056895E58AE3FD83D10ABB126FF1BD35758DEDCDF3.apk.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_57c64376b7d8cc8267aff53aaad8be99.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_656da5c2208fbe850c03611b8b51b852.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_b51299838852155196833d64ca17b456.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_544d3f2dd0c11b1f062ed1356b04dc03.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_0f2d9579978f15c42fc941d15e6b0cb9.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e66befa52f682bb6daf4e6644b1b8a0d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_f669e8ab59cce9fe87344611be082977.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_D54446721BB04A061D004233EFBCBC36B4E08BF4D6654C1406596ADD76CD50DD.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_3455bcfeab027d4bd66eb0b0ba01d7f9.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_A1FAC3C0B558743718A90C5DAEFF888282339A45A04FEB04BF46FC4DD48101F6.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_2f951251b12ffb9dbbec5c9dbd2a281a.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_CF9A5176BBDF9667A790D3200D0BF4AD60FFEA77DCF827AD6172D52A069B95FC.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e785401ecb5dc1817a36cca0fc5ff566.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_2204B1AC6032680107A73CB410F94A449F74DA16B53AF6842A8D8E96816979F9.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_1C16F827064A4DBCE206D5ECA8775445979F452AFD18F2D1FFEAAE17378F2296.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_9240ad2e81ce61dbb7ed63782022cb3f.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_4E667673AF9FBC4258F8B26395835C3BEEFA011CA7E7424FD4B2C344D4431FD5.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_Benign5290D899EC78F885566539EDA7E05526F6B129F8AE384BBDB872A6669926FB60.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_A747CACA5D9D9D1C1138B17E93CFBA7752516FB16305690E61D0DB9A6DCEBF20.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_55DB63DAE437620C3C8E6C957A71893D00F5FAC5CAC8EA62726816376D9E4FE5.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_68613c25bf9a88308454d21e2ae91171.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_014A39B0CCCF136EE78F7184C9F5A4C08726958228AB3B48FFEEF0B42A05457D.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_019BFBD6DC902A8E012FB8229D0CB9F84BCC5B284DCEDACBE77B39A53D29B53D.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_c04f6652fb0da17253bc3548ede77153.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_03FFECF0A0A6F766509573DB657A93840471B87F8C52E90E85B413C17F1EB27B.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_51620f334c6394d2a8593f7d166e4a2d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_d20a29db46782fc5e2e7504bd26e2d22.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_893b8a4ee3c544943e5acf9b3d74969d.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_0AA53F97C6942CFDCEC6FFE6C1964CA972DA0C4C3D8A37AE5A6CC0881E41ADC6.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_086C604C5F63B41BC59D3FCAF8B2C11379D1E4B2121075F8438387D130A121A5.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_b8fa47340a28a84799b488ec62a5367a.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_8A1885679AEAA26BB9731565FBC6991635F274C8C125D5A19EE12FEDC7262C84.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_Benign9D8F58B6A87E21ECEBFD04EC6BE1CB116C4F4E5AB8735FE45B51A336A9831027.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_404E7D869E8CEBA50206ED049842D946CE1F64D7A7D98346787D980D0D1FD903.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_A9DF845D4B57F9E0CFBBF836062CAD4B488A7933D733C6DF970DB09B1BD13329.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_bc8037e87eecffe34bc8a1d232f72454.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_d7ef76b4b19ae2958fcf9b839f1c438f.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_EDCA4F19F1A533BEC3ABAF639FB9E922FA8B70D8B53B4A82C465C1F23ED427FD.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_83e902badce36898a2dd7a74b4fb5988.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_0B2C9431A5C9EBF27A40B20088152423382C1430CA834FDD322AB175EFAA540C.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_1CB1EF25E5644C03D145F0F3FD0A49A65F614CC69375F9EDB6D5B44488E3BDD0.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_11D0A3F0B697E87D67C0F3E201D7CB625C817F84A7C1483A625ABE545BD3F1D0.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_4A3E14FFE2689847FC2C5B36C25B6EC4FAF6946E22BAAB42103F2E5EC7A845C7.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_104A3540BF1811D48E89709F35B6A0803F802F45F37C027B01D411B33E48A422.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_F5B6F373965F6AAD3B856E32AC8FE089F2CC88BD33EEE671935350695296DC6A.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_82b073c93f50549994021799ae343a2e.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_0329752A8BD984611AE0FB7980E56F03E2CD719101F51F888917E136A0755CFC.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_810413b9ec6e92801ee4ec22b6c099a9.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_408449CAC5EBEDB699908DC173127FB96BE5BD32267ECDD127B568C677AA9FBA.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_11DF5F47FD14AD80A119795700151D9DEBB6BBAA2757A141234C5AFBB9C92220.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_13BEF6A13718ECA705E97EBC37583CB88CE90CC1A1C342F8548074A029EDBD20.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_E0142EA4FD7166FAA923DA53D9F9014811ACCFC0A9753A6625AC1B65823CFCF0.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1b3373df444f502fde690144d9734b1e.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_0EBEC3AF42C91A3DB5E51F9CFF7A7D227555DA7EF050011909B2BF6324B3F722.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_73919af040bc170c740bb57abef22c18.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_6428a38201aa2ba137d7fac8c0f3c29a.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_84454ca15c40e632725675dc58689b17.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_993a6cc639fe50d542c59df541856517.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_ECAD11267C1053F57B9884A9B94AA429911EF9C3839A9C947A1E133C8E91B68D.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_0F2AADF28561C0056E46135ABB3FE812FC58C45D5FC39A0E4BD8A547C45DC3FE.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_c6404d669439fc8fbbf6e4dcda7dc897.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_35b5f1ec97b89f36b02231886f733d9a.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_7937c1ab615de0e71632fe9d59a259cf.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_19dcef1df09303d277304b106833f2d4.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_f895d9aa5ba76278de56351e07deef57.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_6D8DA043413997392DD5F76934538355E21D82F20F3650633EA8FBDDFE6C6F9A.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_E9A30FD91A9347B6C892981CA013481A8532FF6BDBEC48614E5B95AAE5D5EFA0.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_08529eb4d7b91eba79115a72d5e14a9d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_fc4762c7b472d1400c44f4bc65f731a9.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e908ce480b8d8b671e895e9fae4da08a.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_C229D62AA1ECBFD625A3CB355F694B7F63E319DCB9925049182047178498CF4C.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_A01AB2618016B72D5F272DE0EA1DAD7FC6267661DCF12D9FD3E6ABDD70AD991E.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_f07cc0c58f531509048c8388d8aa3ab6.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_F6AECB795A3BE62D987A2901065CE3DECDA1ED55A818F041EF9C1AD5D7BC30D9.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_2144bf1ba137ff56140bbf91ed4af458.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_9bd6380b75da768cad06343abe70a93c.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_a2cdae7614ac653b945e432bc27ad05e.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_A9BBE49218C8114CDAA329CC1809EF4704B96C5E6E98079AF3211CC50CC056C0.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_41D7D34B2F87FB7F18D67E357BA7D69153583AA0EFBC57B08B903312B2E42318.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_Benign9FE9814E78521F4E0D050A077EDF706D8528BD681AC1B203898985FA31EBB5A9.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_60c2c56d66efc007734eeb515cdac2f6.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_B9C4EB41A12E1732D9908D8CC72479FAE5E8500F9695BBD0705A766144C7D293.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_73c871932dd9b351c9681cb7da291854.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_971693a39220b212bfd323cc34d69496.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_a39ada80bdbb1dd515cbcfbaa69c7053.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1dea740fa098974d44f8e20f4ebc2bc7.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_81bea001fcea1610b89081a329989d7f.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_35b31db4e18e0a5acf1cb2bcd20fd395.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_4f399241daa78d7e15c0c375a7cb5f03.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e47e67bda523cc8aa3aa01052d31fc57.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_013758563685058B929F4240689E45535B3D08CF593F9589255599BDF1AAC7D2.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_f65ed16791868077901128a1bc525088.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_7AABB5B9B9FE55540A8F13DDED7F937A7CC768508B141A752AFF13B74845D20A.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_0FA5E756EBBA4A42A04E9BA6388D5242EF9607CFF0A9BE4901E812171E4FE749.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_7CB860DEC80D1A8E15BD456B86E8968EA270431C0DD5063E93C8D5F2A4805D0E.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_DDF8C048288835AE27D65E4CCC593B3084982771B9FCCFE3A6FB89612EBA67E3.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_1812583F58F3DF78B0A42DE025A48D40015F52F0D92336654B6A84C8FAA75B83.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_6BBD9BD307BA403AE9BBE2B12A7A181EC13E16CD2656B60B89B65736F784D668.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_ae4652cb8bda03a4f2c6b3afe9381e8d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_a16e3e4157fac5cf9668fe0d9e07a84f.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_90397d73405111bb3c5ad3c7a1858d0e.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_5EF0633B69CD0A6C76603C974A262EDF683898D6931768EE1B9B100D619A7CED.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_af28c2613880995882bcc5c8b7d50361.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_E072B86FE22CE5354F6073FA8BCA4EFD58E6DA73A907CA4EEC8F0507F6329613.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_8610CB742CC3CCAF9FB4E137AAA58AEA124D6E08E209401B01E0FB6D2460629B.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_375d09be35e17eceffcbe56a56f2542f.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_DADD134AFF03565B949CE75F3A0F913FF01F7CF6BB45387736D81D3C6AB5F8DC.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_525538d777c0a3aa221e6ed27e0c9578.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_d8096353fa8ea30d271495a620706fd4.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_8FA1DBBB8EF316C1E986F28D9FCE1D765AE86B77BC350C41DA343EBB63736715.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_5da0d5ebb127bae5bb58a6f79305cb23.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_BB6F1324E813313D6F4B360F43DEDDF3999BAECA5C5BCD1E79652E204CBAFC75.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_FC986FB361E9CF5C8EFDF8B2CB6F60A1BA94582BEE24755B0C392D6445FFB0BC.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_ede2abe337f1aaa85939437f4779608b.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_A3C107ED439635A94C4B34C932250259419AB326F3B3969FFD0072B1EE18FF1D.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_3BBDAAE1BD5AC5A956AAC42452B5732FB1B2AACDC459504A51D39E2B8BB32A2D.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_95c8ac31c3eea2652b6c9e5c6273dea1.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_2F4574A9A16EC003215813BBC34F8C4BE4F77702B4DD8D64C64B1F3DA1FAEB29.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_0A7DBCACD20214D19E970BE2BF1DB302C58E2EA04DCD0511E4BAB867CA91F211.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1003b0764e9b3aa437929c2f6efe44cc.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_60f7b8b8415ecaeec3798af04a5afe79.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_14A22FC1117D8961F00DB483B39AD63C13F8C15B0B0AB885CDFD38B357C84FC7.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_fa34ab4a278d28413009339f9d33b497.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_d012cb441696a094ddacb2d6932dd98d.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_94b935b0e5bd11af34aa57f1330a11bf.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e71e9a03803aada6dc2d08a36031efa8.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_51944b74e83182b7b0809a95411318d5.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_C56549A8AA38CA3D3EFD7E876EFE6F8035B66F120BC41F8AEAAEF6E897A09357.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_7819FC5DB61871A18AC83A4B21ADC97FFDDAB5C788D888E3B0109594DD7382A3.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_1b63e50de62c5fffb34abbb3f3efbe79.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_E2429E46DE0441D89BFF13801172C56DF55690578E085A191191CAC0DE692CBE.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_83b960675682705f94464fd7e26def55.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_5e9ab6135307eaa425164d1b85c9dc62.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_A553BFD1F05859C7FD2B3F12DD55AFE00983AE6B800CB0F2EDE0B39C07F7B604.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_D0C7D8016A6AC64373BA89727601E2E2FA1ABC13552805FD8B6C6CF3AFF2749F.apk.png,0
/home/ubuntu/Desktop/anh_clean_ML/image_BD2A19130FD67CC28197525A0C1F3E08C2C93A129DECAD258BA74DFE8AF331AE.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_8bbea59d7237168b0a0d612e8fe7933f.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_67f1990d2c3f7b8e88438a18702c1cc7.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_2DAE774981FB2E57EC0D7D622B025638034121E00588C5E46D9E26C5BEA6520C.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_f555446fb87f9e80b0160f129cd025e9.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_e79249bc7977758a24fa0b69e0ac94ea.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_23BABA560EE10954E6BE2E5CD76CF240F435445804F700F5D03839907ECCEAEB.apk.png,0
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_b9597f08887cc65a4bef3f103a072949.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_ee004d0781c0a8e22dfbbdff6fda14cf.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_db7442ff60a6f07401477820b01360f2.png,1
/home/ubuntu/Desktop/anh_dataset_Ml/image_VirusShare_69263bb20b50dbb8c2387b1522c8ed34.png,1
/home/ubuntu/Desktop/anh_clean_ML/image_22EC7A9DEA62588F5F6F1EB132066968DBA64B4161FC52F1DF72B2DDA3977363.apk.png,0
